region_code,region_name,state_name,population_hhri_2022,population_age_2024,area_sqkm,population_density_per_sqkm,hhri,hhri_quintile,exposure_index,exposure_quintile,vulnerability_index,vulnerability_quintile,housing_index,health_status_index,adaptive_capacity_index,ses_index,household_composition_index,language_culture_index,cool_places_index,social_connectedness_index,health_access_index,pct_children_0_14_2024,pct_working_age_15_64_2024,pct_65_plus_2024,median_age_2024,sex_ratio_2024,seifa_irsd_score,seifa_irsd_decile,seifa_irsad_score,seifa_irsad_decile,custom_simple_score,chart_status
103021066,Grenfell,New South Wales,3590.0,3578.0,3294.0766,1.08983500869409,0.805,5.0,0.589,3.0,0.666,4.0,0.171,0.965,0.209,0.858,0.85,0.121,0.054,0.899,0.204,14.5,54.3,31.1,52.3,106.1,960.0,3.0,942.0,3.0,0.636,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103021067,Parkes (NSW),New South Wales,10961.0,11000.0,234.7555,46.69113183716675,0.796,4.0,0.382,2.0,0.91,5.0,0.56,0.835,0.271,0.824,0.961,0.728,0.058,0.501,0.688,20.1,59.5,20.3,39.1,97.3,946.0,2.0,918.0,2.0,0.683,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103021068,Parkes Surrounds,New South Wales,3199.0,3092.0,5418.1649,0.5904213066678721,0.928,5.0,0.829,5.0,0.718,4.0,0.19,0.834,0.156,0.915,0.935,0.244,0.043,0.905,0.121,21.2,54.2,24.6,46.6,112.2,950.0,3.0,940.0,3.0,0.683,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103021069,West Wyalong,New South Wales,5456.0,5423.0,8317.473,0.65596846542213,0.875,5.0,0.783,4.0,0.618,4.0,0.171,0.633,0.185,0.651,0.791,0.571,0.084,0.864,0.181,19.9,56.8,23.3,43.5,101.2,993.0,5.0,958.0,4.0,0.604,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103031070,Lithgow,New South Wales,12367.0,12235.0,119.9844,103.071732658579,0.463,3.0,0.017,1.0,0.895,5.0,0.51,0.94,0.471,0.936,0.963,0.485,0.729,0.444,0.334,16.4,57.3,26.3,45.9,101.2,910.0,2.0,892.0,1.0,0.578,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103031071,Lithgow Surrounds,New South Wales,8438.0,8511.0,2514.0698,3.356310950475599,0.551,3.0,0.294,2.0,0.536,3.0,0.248,0.71,0.247,0.774,0.621,0.241,0.184,0.879,0.155,14.9,60.5,24.6,48.4,105.6,971.0,3.0,940.0,3.0,0.508,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103031072,Mudgee,New South Wales,12559.0,12796.0,65.8949,190.5913811235771,0.79,4.0,0.292,2.0,0.774,4.0,0.575,0.636,0.053,0.513,0.865,0.721,0.164,0.259,0.358,22.2,59.3,18.4,37.3,98.5,990.0,4.0,960.0,4.0,0.645,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103031073,Mudgee Surrounds - East,New South Wales,3357.0,3392.0,2852.0843,1.177033932692663,0.684,4.0,0.306,2.0,0.756,4.0,0.243,0.924,0.248,0.982,0.947,0.151,0.186,0.825,0.207,15.5,52.4,32.0,54.2,108.6,899.0,1.0,885.0,1.0,0.596,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103031074,Mudgee Surrounds - West,New South Wales,11159.0,11393.0,8043.8633,1.387268726956113,0.805,5.0,0.761,4.0,0.436,3.0,0.255,0.702,0.152,0.711,0.448,0.224,0.182,0.765,0.116,18.5,59.9,21.7,44.7,107.8,987.0,4.0,953.0,4.0,0.6,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103031075,Wollangambe - Wollemi,New South Wales,,0.0,2448.7276,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103041076,Blayney,New South Wales,7606.0,7784.0,1642.6748,4.630253048260069,0.627,4.0,0.408,3.0,0.543,3.0,0.306,0.746,0.242,0.664,0.712,0.189,0.195,0.802,0.213,20.9,58.2,20.9,41.7,100.0,991.0,4.0,963.0,4.0,0.552,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103041077,Orange,New South Wales,19125.0,19121.0,45.2499,422.6528677411442,0.469,3.0,0.185,1.0,0.963,5.0,0.703,0.896,0.696,0.77,0.995,0.85,0.812,0.327,0.634,18.8,59.4,21.8,39.4,94.6,956.0,3.0,942.0,3.0,0.61,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103041078,Orange - North,New South Wales,23226.0,23856.0,99.5119,233.3992216006327,0.487,3.0,0.066,1.0,0.574,3.0,0.503,0.451,0.156,0.325,0.619,0.804,0.219,0.436,0.416,22.8,62.6,14.6,35.1,95.4,1027.0,6.0,1005.0,6.0,0.488,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
103041079,Orange Surrounds,New South Wales,11857.0,12039.0,4480.0956,2.646595309260812,0.513,3.0,0.593,3.0,0.115,1.0,0.086,0.451,0.177,0.38,0.212,0.113,0.068,0.93,0.118,20.1,58.8,21.0,43.9,103.9,1048.0,8.0,1020.0,6.0,0.414,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104011080,Grafton,New South Wales,19431.0,19720.0,106.2537,182.8736316947081,0.55,3.0,0.188,1.0,0.947,5.0,0.66,0.977,0.555,0.927,0.999,0.544,0.839,0.415,0.349,19.1,56.8,24.1,42.3,93.4,907.0,2.0,884.0,1.0,0.643,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104011081,Grafton Surrounds,New South Wales,17107.0,17755.0,8445.891,2.025481976975549,0.654,4.0,0.64,4.0,0.581,3.0,0.277,0.831,0.462,0.896,0.509,0.211,0.613,0.838,0.041,14.5,60.1,25.4,49.5,117.0,951.0,3.0,916.0,2.0,0.573,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104011082,Maclean - Yamba - Iluka,New South Wales,17575.0,18241.0,711.0493,24.71699219730615,0.355,2.0,0.157,1.0,0.771,4.0,0.46,0.971,0.65,0.806,0.785,0.281,0.9,0.579,0.235,14.6,50.0,35.4,55.3,97.9,967.0,3.0,933.0,3.0,0.542,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021083,Bellingen,New South Wales,6154.0,6152.0,1001.0481,6.147556745774754,0.273,2.0,0.32,2.0,0.5,3.0,0.499,0.487,0.688,0.689,0.679,0.135,0.572,0.879,0.313,18.3,58.1,23.7,47.6,92.5,992.0,5.0,979.0,5.0,0.424,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021084,Coffs Harbour - North,New South Wales,18342.0,18845.0,25.6688,714.5639842922146,0.61,4.0,0.305,2.0,0.984,5.0,0.785,0.885,0.608,0.85,0.936,0.956,0.796,0.316,0.551,17.8,59.6,22.5,41.9,91.9,940.0,2.0,928.0,3.0,0.67,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021085,Coffs Harbour - South,New South Wales,11349.0,11391.0,33.6996,336.7695759000107,0.396,2.0,0.208,2.0,0.99,5.0,0.856,0.919,0.857,0.836,0.959,0.98,0.953,0.204,0.816,15.6,59.8,24.6,43.6,89.7,929.0,2.0,925.0,2.0,0.623,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021086,Coramba - Nana Glen - Bucca,New South Wales,3971.0,4049.0,363.909,10.91206867650979,0.534,3.0,0.649,4.0,0.226,2.0,0.266,0.451,0.318,0.523,0.156,0.337,0.401,0.862,0.054,17.7,62.3,19.9,45.6,109.4,1024.0,6.0,982.0,5.0,0.455,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021087,Dorrigo,New South Wales,3228.0,3225.0,1987.6714,1.624010890331269,0.724,4.0,0.418,3.0,0.696,4.0,0.344,0.867,0.235,0.869,0.774,0.201,0.207,0.874,0.114,14.2,52.8,33.1,55.8,107.8,948.0,3.0,928.0,3.0,0.618,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021088,Korora - Emerald Beach,New South Wales,10412.0,10833.0,57.6882,180.487517377904,0.159,1.0,0.267,2.0,0.296,2.0,0.291,0.498,0.637,0.356,0.336,0.477,0.891,0.589,0.217,20.0,58.2,21.8,44.1,97.2,1053.0,8.0,1034.0,7.0,0.343,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021089,Sawtell - Boambee,New South Wales,20194.0,20362.0,118.2251,170.8097519054752,0.309,2.0,0.179,1.0,0.814,5.0,0.526,0.863,0.8,0.739,0.835,0.491,0.856,0.645,0.389,18.2,57.3,24.5,44.6,93.6,976.0,4.0,949.0,3.0,0.516,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021090,Urunga,New South Wales,4915.0,4942.0,108.4124,45.33614236009902,0.43,3.0,0.329,2.0,0.763,4.0,0.445,0.913,0.703,0.864,0.802,0.248,0.89,0.665,0.222,13.7,53.3,33.0,54.4,98.9,968.0,3.0,939.0,3.0,0.549,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
104021091,Woolgoolga - Arrawarra,New South Wales,14719.0,15048.0,270.2411,54.46617853464924,0.777,4.0,0.408,3.0,0.903,5.0,0.629,0.764,0.328,0.766,0.761,0.962,0.839,0.382,0.103,17.7,57.5,24.8,43.2,98.9,972.0,4.0,956.0,4.0,0.675,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105011092,Bourke - Brewarrina,New South Wales,3508.0,3499.0,56841.5222,0.0617154478667357,0.994,5.0,0.936,5.0,0.869,5.0,0.72,0.51,0.037,0.738,0.832,0.874,0.023,0.258,0.399,22.5,61.7,15.8,36.5,95.3,910.0,2.0,929.0,3.0,0.8,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105011093,Cobar,New South Wales,4119.0,4097.0,45551.398,0.09042532569472402,0.973,5.0,0.821,5.0,0.788,4.0,0.569,0.486,0.025,0.693,0.744,0.882,0.021,0.366,0.215,21.7,59.9,18.5,37.9,102.9,965.0,3.0,937.0,3.0,0.728,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105011094,Coonamble,New South Wales,4022.0,4077.0,12142.3532,0.3312372761484158,0.99,5.0,0.903,5.0,0.891,5.0,0.605,0.781,0.071,0.913,0.972,0.547,0.042,0.563,0.263,24.1,57.6,18.3,38.0,104.2,893.0,1.0,902.0,2.0,0.822,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105011095,Nyngan - Warren,New South Wales,4594.0,4548.0,21216.0023,0.2165346673251445,0.978,5.0,0.883,5.0,0.847,5.0,0.376,0.764,0.127,0.79,0.865,0.781,0.062,0.617,0.342,20.4,56.0,23.6,44.2,104.0,953.0,3.0,939.0,3.0,0.749,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105011096,Walgett - Lightning Ridge,New South Wales,5807.0,5784.0,27011.1328,0.2149854300075856,0.998,5.0,0.937,5.0,0.939,5.0,0.679,0.59,0.082,0.931,0.95,0.92,0.027,0.501,0.382,20.5,56.6,22.9,44.7,100.3,883.0,1.0,894.0,2.0,0.813,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105021097,Broken Hill,New South Wales,17567.0,17541.0,170.1153,103.2652559763878,0.94,5.0,0.635,4.0,0.935,5.0,0.432,0.962,0.136,0.899,0.991,0.752,0.028,0.518,0.487,17.5,58.8,23.7,42.9,95.9,913.0,2.0,892.0,1.0,0.766,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105021098,Far West,New South Wales,2289.0,2299.0,146684.7317,0.01560489611612386,0.984,5.0,0.969,5.0,0.715,4.0,0.535,0.472,0.033,0.93,0.674,0.488,0.019,0.518,0.125,19.3,59.6,21.1,44.4,105.5,879.0,1.0,909.0,2.0,0.732,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105031099,Coonabarabran,New South Wales,7952.0,7946.0,10474.1331,0.759203642352034,0.947,5.0,0.756,4.0,0.811,5.0,0.348,0.887,0.119,0.927,0.942,0.342,0.044,0.78,0.185,16.9,53.4,29.6,50.3,101.2,924.0,2.0,911.0,2.0,0.737,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105031100,Dubbo - East,New South Wales,10802.0,10799.0,87.6912,123.1822577407995,0.823,5.0,0.496,3.0,0.881,5.0,0.801,0.701,0.295,0.513,0.798,0.932,0.346,0.405,0.522,22.5,61.3,16.2,35.6,97.7,975.0,4.0,946.0,3.0,0.717,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105031101,Dubbo - South,New South Wales,19965.0,20412.0,25.4336,784.9852164066432,0.822,5.0,0.513,3.0,0.857,5.0,0.73,0.7,0.291,0.344,0.891,0.953,0.472,0.228,0.569,21.1,62.5,16.4,34.9,92.7,1004.0,5.0,974.0,5.0,0.702,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105031102,Dubbo - West,New South Wales,10532.0,10901.0,69.436,151.6792441960942,0.88,5.0,0.548,3.0,0.881,5.0,0.662,0.739,0.198,0.555,0.847,0.939,0.426,0.258,0.461,21.1,62.4,16.5,34.3,100.6,976.0,4.0,953.0,4.0,0.726,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105031103,Dubbo Surrounds,New South Wales,6012.0,6146.0,4128.5682,1.456194910380795,0.764,4.0,0.95,5.0,0.161,1.0,0.151,0.611,0.153,0.298,0.171,0.211,0.065,0.96,0.04,20.1,59.7,20.2,43.3,106.7,1048.0,7.0,1009.0,6.0,0.544,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105031104,Gilgandra,New South Wales,4411.0,4409.0,5393.4381,0.8178456706493025,0.965,5.0,0.874,5.0,0.807,5.0,0.412,0.717,0.145,0.887,0.962,0.457,0.037,0.766,0.251,19.6,55.5,24.9,46.4,100.2,933.0,2.0,916.0,2.0,0.733,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105031105,Narromine,New South Wales,6530.0,6501.0,5956.2535,1.09632674297694,0.927,5.0,0.927,5.0,0.681,4.0,0.388,0.59,0.223,0.792,0.827,0.416,0.092,0.758,0.327,21.0,56.7,22.3,40.9,103.4,960.0,3.0,936.0,3.0,0.673,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
105031106,Wellington,New South Wales,8938.0,9122.0,3603.4369,2.480409744374877,0.929,5.0,0.624,4.0,0.91,5.0,0.567,0.811,0.141,0.88,0.949,0.701,0.322,0.479,0.245,18.5,60.9,20.7,41.2,124.2,922.0,2.0,907.0,2.0,0.754,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106011107,Branxton - Greta - Pokolbin,New South Wales,13500.0,15349.0,392.2862,34.41365003408226,0.522,3.0,0.249,2.0,0.346,2.0,0.346,0.457,0.055,0.297,0.436,0.552,0.316,0.377,0.098,22.1,63.7,14.2,35.5,100.4,1021.0,6.0,990.0,5.0,0.469,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106011108,Cessnock,New South Wales,23829.0,24267.0,68.9812,345.4419465013656,0.711,4.0,0.107,1.0,0.927,5.0,0.744,0.964,0.176,0.882,0.957,0.443,0.514,0.219,0.379,18.4,62.5,19.1,38.8,108.1,895.0,1.0,869.0,1.0,0.713,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106011109,Cessnock Surrounds,New South Wales,9347.0,9776.0,1570.4345,5.95185599908815,0.53,3.0,0.37,2.0,0.387,2.0,0.24,0.699,0.205,0.567,0.477,0.226,0.283,0.763,0.107,18.3,62.3,19.4,42.7,104.6,1000.0,5.0,968.0,4.0,0.498,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106011110,Dungog,New South Wales,9707.0,9905.0,2249.9983,4.314225481859252,0.622,4.0,0.555,3.0,0.412,3.0,0.252,0.826,0.265,0.522,0.54,0.127,0.273,0.887,0.081,17.6,59.3,23.1,45.7,103.1,1009.0,5.0,974.0,5.0,0.556,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106011111,Kurri Kurri - Abermain,New South Wales,21552.0,22814.0,90.6145,237.8427293645057,0.656,4.0,0.135,1.0,0.853,5.0,0.66,0.87,0.228,0.838,0.886,0.353,0.512,0.266,0.403,21.2,63.4,15.3,34.5,98.9,924.0,2.0,889.0,1.0,0.658,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106011112,Singleton,New South Wales,17415.0,17447.0,127.2317,136.876265899143,0.598,3.0,0.121,1.0,0.709,4.0,0.52,0.602,0.168,0.583,0.689,0.697,0.308,0.379,0.406,21.0,64.6,14.4,35.5,108.8,984.0,4.0,948.0,3.0,0.557,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106011113,Singleton Surrounds,New South Wales,5390.0,5480.0,4067.2348,1.325224695658092,0.566,3.0,0.725,4.0,0.231,2.0,0.47,0.499,0.352,0.413,0.093,0.274,0.457,0.862,0.033,19.0,62.0,19.0,43.7,106.9,1012.0,6.0,980.0,5.0,0.515,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106021114,Maitland,New South Wales,9130.0,9537.0,32.0793,284.6072077632616,0.465,3.0,0.072,1.0,0.747,4.0,0.683,0.656,0.373,0.531,0.761,0.588,0.81,0.143,0.437,22.4,64.7,12.9,34.3,98.2,987.0,4.0,964.0,4.0,0.557,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106021116,Maitland - North,New South Wales,8937.0,9162.0,70.5478,126.6800665647972,0.099,1.0,0.138,1.0,0.159,1.0,0.075,0.594,0.523,0.228,0.363,0.174,0.434,0.761,0.364,21.6,60.8,17.6,39.2,95.1,1064.0,8.0,1044.0,7.0,0.289,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106021614,East Maitland - Metford,New South Wales,18121.0,18260.0,21.6762,835.9860123084304,0.368,2.0,0.121,1.0,0.848,5.0,0.669,0.783,0.666,0.698,0.729,0.701,0.8,0.43,0.502,18.3,63.6,18.1,39.5,97.4,978.0,4.0,956.0,4.0,0.551,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106021615,Rutherford (North) - Aberglasslyn,New South Wales,18367.0,19283.0,136.1326,134.9199236626642,0.545,3.0,0.102,1.0,0.767,4.0,0.509,0.824,0.295,0.571,0.759,0.622,0.525,0.318,0.43,23.1,62.4,14.5,34.4,93.7,987.0,4.0,955.0,4.0,0.581,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106021616,Rutherford (South) - Telarah,New South Wales,8383.0,9065.0,39.3028,213.2926916148468,0.675,4.0,0.114,1.0,0.886,5.0,0.618,0.807,0.207,0.853,0.896,0.605,0.525,0.114,0.517,20.6,65.2,14.2,33.8,100.0,922.0,2.0,893.0,2.0,0.644,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106021617,Tenambit - East Maitland,New South Wales,10281.0,10469.0,17.2818,594.9033086831232,0.349,2.0,0.258,2.0,0.751,4.0,0.436,0.89,0.736,0.744,0.939,0.227,0.8,0.473,0.547,18.1,58.7,23.2,41.6,92.4,976.0,4.0,953.0,4.0,0.52,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106021618,Thornton - Millers Forest,New South Wales,17020.0,19023.0,63.0964,269.7459759986307,0.392,2.0,0.095,1.0,0.412,3.0,0.505,0.404,0.172,0.233,0.366,0.757,0.579,0.261,0.26,23.2,65.5,11.3,33.4,100.1,1034.0,7.0,1007.0,6.0,0.449,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106031119,Anna Bay,New South Wales,6580.0,6791.0,68.05,96.69360764144012,0.242,2.0,0.162,1.0,0.404,3.0,0.118,0.86,0.49,0.654,0.525,0.096,0.691,0.552,0.284,14.2,51.8,34.0,54.5,95.4,1009.0,5.0,967.0,4.0,0.411,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106031120,Lemon Tree Passage - Tanilba Bay,New South Wales,6927.0,7001.0,29.9822,231.0370820019878,0.733,4.0,0.111,1.0,0.837,5.0,0.481,0.994,0.055,0.891,0.927,0.248,0.024,0.527,0.239,15.0,55.8,29.2,50.3,103.5,937.0,2.0,897.0,2.0,0.674,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106031121,Nelson Bay Peninsula,New South Wales,21935.0,22043.0,47.4762,462.0209705073279,0.191,1.0,0.022,1.0,0.756,4.0,0.48,0.918,0.788,0.691,0.726,0.434,0.956,0.528,0.395,12.1,51.8,36.1,55.8,93.5,1002.0,5.0,973.0,5.0,0.478,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106031122,Raymond Terrace,New South Wales,14902.0,15255.0,109.4864,136.1082289672507,0.683,4.0,0.097,1.0,0.927,5.0,0.754,0.925,0.212,0.918,0.914,0.478,0.762,0.257,0.142,18.8,63.2,18.0,38.4,100.6,897.0,1.0,872.0,1.0,0.698,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106031123,Seaham - Woodville,New South Wales,5733.0,5845.0,247.4836,23.16517134872775,0.196,1.0,0.383,2.0,0.065,1.0,0.048,0.518,0.451,0.183,0.058,0.154,0.417,0.974,0.086,17.8,64.5,17.7,44.2,102.2,1061.0,8.0,1030.0,7.0,0.313,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106031124,Tea Gardens - Hawks Nest,New South Wales,5780.0,5806.0,204.3164,28.28945694031414,0.181,1.0,0.016,1.0,0.563,3.0,0.153,0.978,0.611,0.713,0.56,0.267,0.751,0.759,0.154,7.0,39.5,53.5,66.5,98.6,998.0,5.0,955.0,4.0,0.42,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106031125,Williamtown - Medowie - Karuah,New South Wales,15532.0,16615.0,365.182,42.53221681243873,0.41,3.0,0.224,2.0,0.604,4.0,0.394,0.81,0.468,0.599,0.581,0.4,0.886,0.532,0.084,20.1,59.6,20.3,41.1,104.7,1005.0,5.0,973.0,4.0,0.513,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106041126,Muswellbrook,New South Wales,12405.0,12611.0,262.3964,47.27580103995329,0.693,4.0,0.196,1.0,0.89,5.0,0.715,0.676,0.26,0.838,0.839,0.731,0.494,0.162,0.578,21.9,63.4,14.7,35.8,107.5,918.0,2.0,891.0,1.0,0.643,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106041127,Muswellbrook Surrounds,New South Wales,4111.0,4206.0,3142.4877,1.308199233365337,0.704,4.0,0.534,3.0,0.396,2.0,0.289,0.632,0.083,0.512,0.251,0.549,0.07,0.694,0.147,17.0,64.1,18.9,42.7,106.1,995.0,5.0,959.0,4.0,0.554,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106041128,Scone,New South Wales,6037.0,6030.0,118.5743,50.9132248725061,0.879,5.0,0.45,3.0,0.826,5.0,0.563,0.652,0.047,0.532,0.788,0.964,0.086,0.323,0.345,18.9,60.3,20.8,39.7,98.4,975.0,4.0,947.0,3.0,0.689,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
106041129,Scone Surrounds,New South Wales,8253.0,8376.0,7948.9584,1.038249237786928,0.799,4.0,0.591,3.0,0.64,4.0,0.322,0.754,0.203,0.613,0.585,0.614,0.211,0.782,0.156,17.4,59.6,23.1,44.8,101.6,975.0,4.0,941.0,3.0,0.621,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
107011131,Dapto - Avondale,New South Wales,24442.0,24765.0,56.6003,431.835166951412,0.443,3.0,0.207,2.0,0.777,4.0,0.423,0.898,0.571,0.763,0.88,0.358,0.562,0.612,0.45,18.2,60.2,21.6,40.3,98.1,970.0,3.0,940.0,3.0,0.547,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
107011132,Horsley - Kembla Grange,New South Wales,12974.0,14086.0,44.2402,293.2626886858558,0.257,2.0,0.033,1.0,0.171,1.0,0.144,0.479,0.109,0.182,0.372,0.326,0.32,0.391,0.276,23.1,65.8,11.1,34.1,97.5,1048.0,8.0,1027.0,7.0,0.344,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
107011133,Port Kembla Industrial,New South Wales,,7.0,12.939,,,,,,,,,,,,,,,,,0.0,85.7,14.3,54.5,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
107011134,Unanderra - Mount Kembla,New South Wales,15231.0,15351.0,25.1483,605.6473002151239,0.241,2.0,0.076,1.0,0.6,3.0,0.326,0.819,0.6,0.573,0.663,0.395,0.389,0.747,0.517,18.2,62.8,19.0,40.6,97.2,1011.0,5.0,1003.0,6.0,0.444,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
107011545,Berkeley - Lake Heights - Cringila,New South Wales,14126.0,14223.0,12.5307,1127.311323389755,0.352,2.0,0.223,2.0,0.943,5.0,0.667,0.829,0.891,0.947,0.913,0.736,0.95,0.484,0.604,19.0,62.8,18.2,38.3,98.5,887.0,1.0,885.0,1.0,0.554,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
107011546,Port Kembla - Warrawong,New South Wales,9639.0,9744.0,6.9708,1382.768118436908,0.401,3.0,0.328,2.0,0.99,5.0,0.826,0.914,0.968,0.976,0.997,0.822,0.916,0.409,0.94,17.8,61.4,20.7,41.0,102.2,851.0,1.0,870.0,1.0,0.618,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
107011547,Windang - Primbee,New South Wales,4183.0,4220.0,5.5883,748.5281749369218,0.218,2.0,0.06,1.0,0.821,5.0,0.388,0.967,0.842,0.84,0.939,0.351,0.971,0.536,0.444,14.3,53.2,32.5,51.8,102.4,940.0,2.0,912.0,2.0,0.479,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
107021135,Illawarra Catchment Reserve,New South Wales,,5.0,744.3423,,,,,,,,,,,,,,,,,40.0,60.0,0.0,26.5,25.0,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
